onset	duration	character	arousal	valence_positive	valence_negative	c_audio	c_context	c_face	c_gesture	c_narrator	c_verbal	d_other	d_self	e_admiration	e_anger/rage	e_contempt	e_disappointment	e_fear	e_fears_confirmed	e_gloating	e_gratification	e_gratitude	e_happiness	e_happy-for	e_hate	e_hope	e_love	e_pity/compassion	e_pride	e_relief	e_remorse	e_resent	e_sadness	e_satisfaction	e_shame
3.946	2.0	FORRESTVO	-0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.946	5.0	MAN	0.666666666667	0.0	0.666666666667	0.33333333333299997	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23.946	12.0	MAN	0.0	0.0	0.666666666667	0.33333333333299997	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48.946	14.0	MAN	0.0	0.0	0.666666666667	0.33333333333299997	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75.946	32.0	FORREST	0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84.946	9.0	JENNY	0.666666666667	0.0	0.666666666667	0.33333333333299997	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.33333333333299997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101.946	6.0	MAN	0.0	0.0	0.666666666667	0.0	0.33333333333299997	0.0	0.0	0.0	0.33333333333299997	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107.946	15.0	FORREST	0.666666666667	0.0	0.666666666667	0.0	0.33333333333299997	0.0	0.0	0.33333333333299997	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
122.946	3.0	FORREST	0.0	0.0	0.666666666667	0.0	0.33333333333299997	0.0	0.0	0.0	0.33333333333299997	0.33333333333299997	0.33333333333299997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333333299997	0.0	0.0	0.0	0.0
138.946	29.0	FORREST	0.0	0.33333333333299997	0.33333333333299997	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333333299997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
