onset	duration	character	arousal	valence_positive	valence_negative	c_audio	c_context	c_face	c_gesture	c_narrator	c_verbal	d_other	d_self	e_admiration	e_anger/rage	e_contempt	e_disappointment	e_fear	e_fears_confirmed	e_gloating	e_gratification	e_gratitude	e_happiness	e_happy-for	e_hate	e_hope	e_love	e_pity/compassion	e_pride	e_relief	e_remorse	e_resent	e_sadness	e_satisfaction	e_shame
4.92	1.0	BUBBA	-0.666666666667	0.666666666667	0.0	0.111111111111	0.222222222222	0.555555555556	0.222222222222	0.0	0.555555555556	0.222222222222	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.111111111111	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0
5.92	1.0	BUBBA	-0.555555555556	0.555555555556	0.0	0.111111111111	0.222222222222	0.444444444444	0.111111111111	0.0	0.444444444444	0.222222222222	0.33333333333299997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.92	11.0	MAN	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.222222222222	0.33333333333299997	0.0	0.888888888889	0.777777777778	0.111111111111	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0
24.92	1.0	MAN	0.111111111111	0.555555555556	0.0	0.0	0.0	0.222222222222	0.222222222222	0.0	0.555555555556	0.444444444444	0.111111111111	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0
61.92	5.0	MAN	0.555555555556	0.222222222222	0.33333333333299997	0.0	0.0	0.33333333333299997	0.222222222222	0.0	0.555555555556	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0
66.92	1.0	MAN	0.33333333333299997	0.444444444444	0.33333333333299997	0.0	0.0	0.444444444444	0.222222222222	0.0	0.777777777778	0.777777777778	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0
67.92	5.0	MAN	0.33333333333299997	1.0	0.0	0.0	0.111111111111	0.555555555556	0.222222222222	0.0	0.888888888889	1.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.222222222222	0.0
72.92	5.0	MAN	0.111111111111	0.777777777778	0.0	0.0	0.111111111111	0.33333333333299997	0.0	0.0	0.666666666667	0.777777777778	0.0	0.33333333333299997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0
119.92	4.0	BUBBA	-0.555555555556	0.0	0.555555555556	0.0	0.0	0.555555555556	0.0	0.0	0.111111111111	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0
120.92	10.0	FORRESTVO	-0.833333333333	0.0	0.833333333333	0.111111111111	0.0	0.0	0.0	0.0	0.833333333333	0.0555555555556	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0
